date,strategy,ret
2025-12-08,momentum_weekly,-0.005044923089233011
2025-12-09,momentum_weekly,0.0006075557607859495
2025-12-10,momentum_weekly,0.012941713968935844
2025-12-11,momentum_weekly,0.009057230462974752
2025-12-12,momentum_weekly,-0.005697381795310872
2025-12-15,momentum_weekly,-0.003489178994701048
2025-12-16,momentum_weekly,-0.010361367217621797
2025-12-17,momentum_weekly,-0.011875049527383143
2025-12-18,momentum_weekly,-0.0012430803209391608
2025-12-19,momentum_weekly,0.007171195366037919
2025-12-22,momentum_weekly,0.00353430746425607
2025-12-23,momentum_weekly,0.0008005838642783478
2025-12-24,momentum_weekly,0.006009679629563203
2025-12-26,momentum_weekly,-0.0006450681760966192
2025-12-29,momentum_weekly,-0.0030099365200031646
2025-12-30,momentum_weekly,-0.006285548049430357
2025-12-31,momentum_weekly,-0.007530930791415246
2026-01-02,momentum_weekly,0.018942205986178177
2026-01-05,momentum_weekly,0.007582912888136906
2026-01-06,momentum_weekly,0.0034469252116745347
2026-01-07,momentum_weekly,-0.013297409427740603
2026-01-08,momentum_weekly,0.0005297667386864768
2026-01-09,momentum_weekly,0.004705497181010388
2026-01-12,momentum_weekly,0.014553024051983334
2026-01-13,momentum_weekly,-0.000830815626257508
2026-01-14,momentum_weekly,0.0016353078457865377
2026-01-15,momentum_weekly,0.012337976138541065
2026-01-16,momentum_weekly,0.002061907012870745
2026-01-20,momentum_weekly,-0.020384559648056726
2026-01-21,momentum_weekly,0.012412980209789029
2026-01-22,momentum_weekly,-0.0027693185386193256
2026-01-23,momentum_weekly,-0.014387842320215529
2026-01-26,momentum_weekly,0.005388238045797602
2026-01-27,momentum_weekly,0.004153523666858816
2026-01-28,momentum_weekly,0.008365875957501025
2026-01-29,momentum_weekly,0.009631511041420349
2026-01-30,momentum_weekly,-0.0018930174618379432
2025-01-02,invvol_weekly,-0.004515129486426167
2025-01-03,invvol_weekly,0.0069263409603292
2025-01-06,invvol_weekly,-0.0006846033454035007
2025-01-07,invvol_weekly,-0.003966144158131905
2025-01-08,invvol_weekly,-0.0028991749736966984
2025-01-10,invvol_weekly,-0.013491408098062017
2025-01-13,invvol_weekly,0.003020611687010707
2025-01-14,invvol_weekly,0.0019696014164985267
2025-01-15,invvol_weekly,0.012839266471605177
2025-01-16,invvol_weekly,-0.0008255860910597768
2025-01-17,invvol_weekly,0.007982559714754735
2025-01-21,invvol_weekly,0.009204228702392552
2025-01-22,invvol_weekly,0.002283064129054838
2025-01-23,invvol_weekly,0.008634750018218923
2025-01-24,invvol_weekly,0.00021588294907881416
2025-01-27,invvol_weekly,0.006631783176110301
2025-01-28,invvol_weekly,0.0012184568787704728
2025-01-29,invvol_weekly,0.003158784993353946
2025-01-30,invvol_weekly,0.013440196818677185
2025-01-31,invvol_weekly,-0.007189371522450245
2025-02-03,invvol_weekly,-0.0015307793593578593
2025-02-04,invvol_weekly,0.0034534627904156665
2025-02-05,invvol_weekly,0.0023165565786719914
2025-02-06,invvol_weekly,0.00510657354951146
2025-02-07,invvol_weekly,-0.007796520809651621
2025-02-10,invvol_weekly,0.008064140970558097
2025-02-11,invvol_weekly,0.007285651400631715
2025-02-12,invvol_weekly,0.001226903143999475
2025-02-13,invvol_weekly,0.009516467502740098
2025-02-14,invvol_weekly,-0.00044733200138088395
2025-02-18,invvol_weekly,0.005532295747369842
2025-02-19,invvol_weekly,0.0021528017126352036
